source,target,weight
M_80-plus_A,F_25-29_E,28.370776829221693
M_80-plus_A,F_80-plus_C,4.843190680399835
M_80-plus_A,M_30-39_C,72.44985116839685
M_80-plus_A,M_40-49_E,45.858185526867665
M_80-plus_A,F_40-49_D,17.133213574764916
M_80-plus_A,M_60-69_A,1.2077671080934944
M_80-plus_A,F_80-plus_B,1.0582572880618295
M_80-plus_A,F_80-plus_A,0.26486388990757403
M_80-plus_A,F_18-24_E,42.623201260979485
M_80-plus_A,M_18-24_B,13.414914471942645
M_80-plus_A,M_80-plus_B,1.1086714905948447
M_80-plus_A,M_70-79_A,0.6902725873720454
M_80-plus_A,M_70-79_B,2.7610903494981054
M_80-plus_A,F_30-39_D,20.025598312651404
M_80-plus_A,M_18-24_A,3.3537286179726307
M_80-plus_A,M_40-49_C,61.95728321031674
M_80-plus_A,M_25-29_D,11.61352414960508
M_80-plus_A,F_40-49_C,59.267156244914894
M_80-plus_A,F_70-79_E,9.199698445715974
M_80-plus_A,M_40-49_A,3.3847849731985264
M_80-plus_A,F_70-79_B,2.715019186722339
M_80-plus_A,F_30-39_B,15.136442240454839
M_80-plus_A,F_25-29_D,11.083541512812905
M_80-plus_A,M_60-69_E,16.368076227880284
M_80-plus_A,F_40-49_E,43.86581014969466
M_80-plus_A,M_30-39_D,20.94489365478276
M_80-plus_A,F_60-69_B,4.677433832400132
M_80-plus_A,M_40-49_D,17.911318988071123
M_80-plus_A,F_18-24_B,12.580311860443137
M_80-plus_A,M_60-69_D,6.392929979724215
M_80-plus_A,M_50-59_A,2.3300463163636422
M_80-plus_A,M_18-24_D,17.747655904468445
M_60-69_B,F_60-69_E,293.4741277159609
M_60-69_B,F_40-49_A,58.17828483998488
M_60-69_B,M_50-59_E,565.5482853659499
M_60-69_B,F_70-79_D,65.94719913013016
M_60-69_B,F_25-29_B,151.47655504080743
M_60-69_B,F_70-79_A,12.467737937202074
M_60-69_B,F_30-39_E,931.3798931136728
M_60-69_B,M_80-plus_E,65.31079219404437
M_60-69_B,M_25-29_B,157.59197350419134
M_60-69_B,F_25-29_A,37.88649387434567
M_60-69_B,M_60-69_C,413.78127852015604
M_60-69_B,F_50-59_A,38.52655991984638
M_60-69_B,F_25-29_C,693.229592679254
M_60-69_B,F_18-24_C,1039.6800475712957
M_60-69_B,M_80-plus_D,25.525823702627854
M_60-69_B,M_70-79_C,230.85089059139753
M_60-69_B,M_30-39_B,284.81273175693053
M_60-69_B,F_18-24_D,300.5484305553544
M_60-69_B,F_60-69_C,396.4942039137345
M_60-69_B,F_18-24_A,56.80265322251974
M_60-69_B,F_40-49_B,232.65998452885606
M_60-69_B,F_50-59_D,203.73692955347644
M_60-69_B,F_50-59_B,153.965504707612
M_60-69_B,M_30-39_A,71.20318293895875
M_60-69_B,F_50-59_E,521.6505556238027
M_60-69_B,M_25-29_E,533.7755669495182
M_60-69_B,M_50-59_D,220.89015707443713
M_60-69_B,M_30-39_E,964.909768350143
M_60-69_B,F_30-39_A,68.78569684340188
M_60-69_B,M_70-79_D,66.72525334352078
M_60-69_B,M_80-plus_C,88.2396084441053
M_60-69_B,F_50-59_C,704.7580981794778
M_60-69_B,M_25-29_A,39.41576660534595
M_60-69_B,M_70-79_E,170.8311138989664
M_60-69_B,F_80-plus_E,63.33303391122499
M_60-69_B,F_30-39_C,1258.371266237888
M_60-69_B,F_80-plus_D,24.75321759645861
M_60-69_B,M_50-59_B,166.91726762809137
M_60-69_B,M_18-24_C,1098.1166050639654
M_60-69_B,F_25-29_E,513.0664532502907
M_60-69_B,F_80-plus_C,85.56983903278905
M_60-69_B,M_30-39_C,1303.6245630653934
M_60-69_B,M_40-49_E,826.7403411060767
M_60-69_B,F_40-49_D,307.88773975529926
M_60-69_B,M_60-69_A,22.621601477349056
M_60-69_B,F_80-plus_B,18.708999662889994
M_60-69_B,F_80-plus_A,4.687863367945071
M_60-69_B,F_18-24_E,769.4908252748471
M_60-69_B,M_18-24_B,239.89208244743972
M_60-69_B,M_80-plus_B,19.28959126100675
M_60-69_B,M_70-79_A,12.618324787717984
M_60-69_B,M_70-79_B,50.41659768766413
M_60-69_B,F_30-39_D,363.7755651236239
M_60-69_B,M_18-24_A,59.97302061163255
M_60-69_B,M_40-49_C,1116.970340487998
M_60-69_B,M_25-29_D,208.48100596750774
M_60-69_B,F_40-49_C,1065.051450608234
M_60-69_B,F_70-79_E,168.76002373069895
M_60-69_B,M_40-49_A,61.006050104215
M_60-69_B,F_70-79_B,49.81451904271245
M_60-69_B,F_30-39_B,274.9545922559718
M_60-69_B,F_25-29_D,200.43701245757583
M_60-69_B,M_60-69_E,306.2780081136697
M_60-69_B,F_40-49_E,788.2847842535591
M_60-69_B,M_30-39_D,376.86818105359066
M_60-69_B,F_60-69_B,86.68018676409545
M_60-69_B,M_40-49_D,322.9041241542034
M_60-69_B,F_18-24_B,227.10733644449903
M_60-69_B,M_60-69_D,119.62206071337685
M_60-69_B,M_50-59_A,41.74814775424096
M_60-69_B,M_18-24_D,317.37745466206286
F_60-69_E,F_40-49_A,193.9104761635773
F_60-69_E,M_50-59_E,1844.3668998966045
F_60-69_E,F_70-79_D,219.63583438511586
F_60-69_E,F_25-29_B,502.1042353654654
F_60-69_E,F_70-79_A,41.52253099462177
F_60-69_E,F_30-39_E,3099.580909286089
F_60-69_E,M_80-plus_E,214.2053518328369
F_60-69_E,M_25-29_B,516.9610506623843
F_60-69_E,F_25-29_A,125.58350755553695
F_60-69_E,M_60-69_C,1343.3475052059298
F_60-69_E,F_50-59_A,127.9616448455954
F_60-69_E,F_25-29_C,2297.95161489423
F_60-69_E,F_18-24_C,3415.037075428489
F_60-69_E,M_80-plus_D,83.70205601569437
F_60-69_E,M_70-79_C,767.6865870598965
F_60-69_E,M_30-39_B,942.4354330383727
F_60-69_E,F_18-24_D,987.2070650490978
F_60-69_E,F_60-69_C,1322.464353099845
F_60-69_E,F_18-24_A,186.5751353517421
F_60-69_E,F_40-49_B,775.465180659022
F_60-69_E,F_50-59_D,676.7130078106543
F_60-69_E,F_50-59_B,511.379354167109
F_60-69_E,M_30-39_A,235.60885825868388
F_60-69_E,F_50-59_E,1732.6507117107892
F_60-69_E,M_25-29_E,1751.0765766844042
F_60-69_E,M_50-59_D,720.3780081076458
F_60-69_E,M_30-39_E,3193.0319910002713
F_60-69_E,F_30-39_A,228.9098548852724
F_60-69_E,M_70-79_D,221.8869434306325
F_60-69_E,M_80-plus_C,289.41698657240903
F_60-69_E,F_50-59_C,2340.8840393980686
F_60-69_E,M_25-29_A,129.29890890555808
F_60-69_E,M_70-79_E,568.0696202820734
F_60-69_E,F_80-plus_E,210.47001708528882
F_60-69_E,F_30-39_C,4187.828387388835
F_60-69_E,F_80-plus_D,82.2605978597399
F_60-69_E,M_50-59_B,544.3235854682221
F_60-69_E,M_18-24_C,3593.7911095089416
F_60-69_E,F_25-29_E,1700.731791386467
F_60-69_E,F_80-plus_C,284.3710306222529
F_60-69_E,M_30-39_C,4314.060857671355
F_60-69_E,M_40-49_E,2699.9332442375407
F_60-69_E,F_40-49_D,1026.2210222850138
F_60-69_E,M_60-69_A,73.41851805904874
F_60-69_E,F_80-plus_B,62.172858128037824
F_60-69_E,F_80-plus_A,15.578408607508365
F_60-69_E,F_18-24_E,2527.519474796481
F_60-69_E,M_18-24_B,785.0291098152439
F_60-69_E,M_80-plus_B,63.24901910637251
F_60-69_E,M_70-79_A,41.94877577623686
F_60-69_E,M_70-79_B,167.64315599819898
F_60-69_E,F_30-39_D,1210.6267709101903
F_60-69_E,M_18-24_A,196.2572774530612
F_60-69_E,M_40-49_C,3647.8870905344884
F_60-69_E,M_25-29_D,683.9304752500902
F_60-69_E,F_40-49_C,3549.950805419933
F_60-69_E,F_70-79_E,562.0520569040565
F_60-69_E,M_40-49_A,199.2215187639077
F_60-69_E,F_70-79_B,165.90266208633344
F_60-69_E,F_30-39_B,915.0148361335371
F_60-69_E,F_25-29_D,664.4166036159646
F_60-69_E,M_60-69_E,994.3038838597159
F_60-69_E,F_40-49_E,2627.4318236977415
F_60-69_E,M_30-39_D,1247.1302972264245
F_60-69_E,F_60-69_B,289.10773237849963
F_60-69_E,M_40-49_D,1054.543087193603
F_60-69_E,F_18-24_B,745.961082511324
F_60-69_E,M_60-69_D,388.344779090479
F_60-69_E,M_50-59_A,136.1118306090078
F_60-69_E,M_18-24_D,1038.654236614036
F_40-49_A,M_50-59_E,378.4782053735394
F_40-49_A,F_70-79_D,44.07064005208539
F_40-49_A,F_25-29_B,102.18308113676032
F_40-49_A,F_70-79_A,8.33215058882709
F_40-49_A,F_30-39_E,629.7066494391031
F_40-49_A,M_80-plus_E,43.7659911116022
F_40-49_A,M_25-29_B,106.09923804609723
F_40-49_A,F_25-29_A,25.557499239977087
F_40-49_A,M_60-69_C,266.3236945912689
F_40-49_A,F_50-59_A,25.713336589964168
F_40-49_A,F_25-29_C,467.721445776418
F_40-49_A,F_18-24_C,693.21657771425
F_40-49_A,M_80-plus_D,17.10591722778205
F_40-49_A,M_70-79_C,154.88095782313013
F_40-49_A,M_30-39_B,191.22325950104818
F_40-49_A,F_18-24_D,200.39824576231038
F_40-49_A,F_60-69_C,261.9932110375333
F_40-49_A,F_18-24_A,37.867698504763325
F_40-49_A,F_40-49_B,161.7143927939855
F_40-49_A,F_50-59_D,136.00216883334676
F_40-49_A,F_50-59_B,102.78264077909981
F_40-49_A,M_30-39_A,47.805814875074184
F_40-49_A,F_50-59_E,348.220743726323
F_40-49_A,M_25-29_E,359.4461218495396
F_40-49_A,M_50-59_D,147.82835144563384
F_40-49_A,M_30-39_E,647.8400796910548
F_40-49_A,F_30-39_A,46.49698080288524
F_40-49_A,M_70-79_D,44.766886642795654
F_40-49_A,M_80-plus_C,59.13228936773045
F_40-49_A,F_50-59_C,470.4413770127965
F_40-49_A,M_25-29_A,26.536914748379974
F_40-49_A,M_70-79_E,114.61080273749151
F_40-49_A,F_80-plus_E,42.75737054279097
F_40-49_A,F_30-39_C,850.7699986033499
F_40-49_A,F_80-plus_D,16.711547907970278
F_40-49_A,M_50-59_B,111.70610549917423
F_40-49_A,M_18-24_C,739.9465458548318
F_40-49_A,F_25-29_E,346.1455862365731
F_40-49_A,F_80-plus_C,57.769105163539
F_40-49_A,M_30-39_C,875.2655837468759
F_40-49_A,M_40-49_E,551.8545989294458
F_40-49_A,F_40-49_D,213.98308141386045
F_40-49_A,M_60-69_A,14.557874230158598
F_40-49_A,F_80-plus_B,12.63141953813077
F_40-49_A,F_80-plus_A,3.1650595416566616
F_40-49_A,F_18-24_E,513.0751674722663
F_40-49_A,M_18-24_B,161.64723118551004
F_40-49_A,M_80-plus_B,12.926586624932268
F_40-49_A,M_70-79_A,8.465864291418193
F_40-49_A,M_70-79_B,33.82486416881935
F_40-49_A,F_30-39_D,245.9491921930451
F_40-49_A,M_18-24_A,40.41180779621959
F_40-49_A,M_40-49_C,745.5782088890517
F_40-49_A,M_25-29_D,140.39275625877926
F_40-49_A,F_40-49_C,740.185850686138
F_40-49_A,F_70-79_E,112.7771967640631
F_40-49_A,M_40-49_A,40.72339876537829
F_40-49_A,F_70-79_B,33.290658368247655
F_40-49_A,F_30-39_B,185.902802891213
F_40-49_A,F_25-29_D,135.19689577997238
F_40-49_A,M_60-69_E,197.11622007695254
F_40-49_A,F_40-49_E,547.8590761585007
F_40-49_A,M_30-39_D,253.0325031006934
F_40-49_A,F_60-69_B,57.25764421732202
F_40-49_A,M_40-49_D,215.54244389092372
F_40-49_A,F_18-24_B,151.43615629267705
F_40-49_A,M_60-69_D,76.98952038785283
F_40-49_A,M_50-59_A,27.9329109952277
F_40-49_A,M_18-24_D,213.85962330796917
M_50-59_E,F_70-79_D,422.37398204867515
M_50-59_E,F_25-29_B,977.456060607122
M_50-59_E,F_70-79_A,79.8512488599931
M_50-59_E,F_30-39_E,5988.901977221589
M_50-59_E,M_80-plus_E,426.8949007341594
M_50-59_E,M_25-29_B,1033.8827219612294
M_50-59_E,F_25-29_A,244.47615936091725
M_50-59_E,M_60-69_C,2588.4272601580315
M_50-59_E,F_50-59_A,250.27340674984612
M_50-59_E,F_25-29_C,4473.55412011408
M_50-59_E,F_18-24_C,6731.658870956037
M_50-59_E,M_80-plus_D,166.85148478632286
M_50-59_E,M_70-79_C,1479.552400935872
M_50-59_E,M_30-39_B,1845.4939850280252
M_50-59_E,F_18-24_D,1945.9468030772841
M_50-59_E,F_60-69_C,2492.032560269921
M_50-59_E,F_18-24_A,367.84916368737123
M_50-59_E,F_40-49_B,1513.5668669218167
M_50-59_E,F_50-59_D,1323.1838368459769
M_50-59_E,F_50-59_B,1000.1810657688112
M_50-59_E,M_30-39_A,461.4772455110193
M_50-59_E,F_50-59_E,3387.850488626873
M_50-59_E,M_25-29_E,3501.8797236239757
M_50-59_E,M_50-59_D,1460.951047874019
M_50-59_E,M_30-39_E,6252.418959316546
M_50-59_E,F_30-39_A,442.28897678520485
M_50-59_E,M_70-79_D,427.6473221232587
M_50-59_E,M_80-plus_C,576.792486378577
M_50-59_E,F_50-59_C,4577.076581263851
M_50-59_E,M_25-29_A,258.5872309422966
M_50-59_E,M_70-79_E,1094.8595534770757
M_50-59_E,F_80-plus_E,406.07052624943566
M_50-59_E,F_30-39_C,8091.690493772138
M_50-59_E,F_80-plus_D,158.71176179866399
M_50-59_E,M_50-59_B,1103.9831587338374
M_50-59_E,M_18-24_C,7219.641270855335
M_50-59_E,F_25-29_E,3310.6143578174338
M_50-59_E,F_80-plus_C,548.6596788350903
M_50-59_E,M_30-39_C,8447.58165959571
M_50-59_E,M_40-49_E,5361.76914416283
M_50-59_E,F_40-49_D,2003.0241336788572
M_50-59_E,M_60-69_A,141.5147156827405
M_50-59_E,F_80-plus_B,119.9544353355512
M_50-59_E,F_80-plus_A,30.056739686979178
M_50-59_E,F_18-24_E,4982.087358220905
M_50-59_E,M_18-24_B,1577.0881079030273
M_50-59_E,M_80-plus_B,126.08312586195953
M_50-59_E,M_70-79_A,80.87084154049798
M_50-59_E,M_70-79_B,323.11913699940794
M_50-59_E,F_30-39_D,2339.1511017103117
M_50-59_E,M_18-24_A,394.272026974241
M_50-59_E,M_40-49_C,7244.306413606824
M_50-59_E,M_25-29_D,1367.7887176935894
M_50-59_E,F_40-49_C,6929.001970843922
M_50-59_E,F_70-79_E,1080.8544202741814
M_50-59_E,M_40-49_A,395.64606831003005
M_50-59_E,F_70-79_B,319.0433002460435
M_50-59_E,F_30-39_B,1767.945824325406
M_50-59_E,F_25-29_D,1293.3613570674936
M_50-59_E,M_60-69_E,1916.2024373854817
M_50-59_E,F_40-49_E,5128.246070139468
M_50-59_E,M_30-39_D,2442.0890813130923
M_50-59_E,F_60-69_B,544.6949665673833
M_50-59_E,M_40-49_D,2094.2216292856115
M_50-59_E,F_18-24_B,1470.3941242493074
M_50-59_E,M_60-69_D,748.425432412557
M_50-59_E,M_50-59_A,276.18118639102136
M_50-59_E,M_18-24_D,2086.58259510605
F_70-79_D,F_25-29_B,114.11470002200124
F_70-79_D,F_70-79_A,10.099617476502628
F_70-79_D,F_30-39_E,706.2709962219304
F_70-79_D,M_80-plus_E,48.62744238922277
F_70-79_D,M_25-29_B,117.27086242902354
F_70-79_D,F_25-29_A,28.535194294814644
F_70-79_D,M_60-69_C,302.06030506201074
F_70-79_D,F_50-59_A,29.32593018794162
F_70-79_D,F_25-29_C,522.6423472009745
F_70-79_D,F_18-24_C,779.6769294384804
F_70-79_D,M_80-plus_D,19.002376571961424
F_70-79_D,M_70-79_C,186.22032028696873
F_70-79_D,M_30-39_B,214.00491499585397
F_70-79_D,F_18-24_D,225.35307849415616
F_70-79_D,F_60-69_C,296.817371365066
F_70-79_D,F_18-24_A,42.55601936520335
F_70-79_D,F_40-49_B,176.28256020896438
F_70-79_D,F_50-59_D,155.25043450597084
F_70-79_D,F_50-59_B,117.27697596740481
F_70-79_D,M_30-39_A,53.501228748771176
F_70-79_D,F_50-59_E,397.48073755794667
F_70-79_D,M_25-29_E,397.4343016978292
F_70-79_D,M_50-59_D,164.97984670418003
F_70-79_D,M_30-39_E,725.279869037122
F_70-79_D,F_30-39_A,52.108432454749014
F_70-79_D,M_70-79_D,53.82123428189444
F_70-79_D,M_80-plus_C,65.71429979044612
F_70-79_D,F_50-59_C,537.1249920641019
F_70-79_D,M_25-29_A,29.330986254122678
F_70-79_D,M_70-79_E,137.7917963256263
F_70-79_D,F_80-plus_E,47.97830408967018
F_70-79_D,F_30-39_C,954.4265265963345
F_70-79_D,F_80-plus_D,18.748640829414548
F_70-79_D,M_50-59_B,124.61846889979316
F_70-79_D,M_18-24_C,818.0703793148565
F_70-79_D,F_25-29_E,386.69959038409974
F_70-79_D,F_80-plus_C,64.83721317663897
F_70-79_D,M_30-39_C,980.1081574449003
F_70-79_D,M_40-49_E,612.2395860843544
F_70-79_D,F_40-49_D,233.36769051029597
F_70-79_D,M_60-69_A,16.494267509234984
F_70-79_D,F_80-plus_B,14.165462142816123
F_70-79_D,F_80-plus_A,3.5493478684554085
F_70-79_D,F_18-24_E,576.9373737156836
F_70-79_D,M_18-24_B,178.61116421410833
F_70-79_D,M_80-plus_B,14.354077701553303
F_70-79_D,M_70-79_A,10.171746704471369
F_70-79_D,M_70-79_B,40.650223911941204
F_70-79_D,F_30-39_D,275.8671507074153
F_70-79_D,M_18-24_A,44.65279105336867
F_70-79_D,M_40-49_C,827.3619328381451
F_70-79_D,M_25-29_D,155.2364063412888
F_70-79_D,F_40-49_C,807.3966675678091
F_70-79_D,F_70-79_E,136.78465392581825
F_70-79_D,M_40-49_A,45.16205713916927
F_70-79_D,F_70-79_B,40.35310755609244
F_70-79_D,F_30-39_B,208.4337298197383
F_70-79_D,F_25-29_D,151.04313850136893
F_70-79_D,M_60-69_E,223.51670654875429
F_70-79_D,F_40-49_E,597.46088305155
F_70-79_D,M_30-39_D,283.29249195765453
F_70-79_D,F_60-69_B,64.80127030807556
F_70-79_D,M_40-49_D,239.1407817436642
F_70-79_D,F_18-24_B,170.22407746140868
F_70-79_D,M_60-69_D,87.30540090160433
F_70-79_D,M_50-59_A,31.161676904568246
F_70-79_D,M_18-24_D,236.45187794945355
F_25-29_B,F_70-79_A,21.575550994582823
F_25-29_B,F_30-39_E,1630.3135160592947
F_25-29_B,M_80-plus_E,113.2378771660037
F_25-29_B,M_25-29_B,277.0607773825906
F_25-29_B,F_25-29_A,67.65221206100453
F_25-29_B,M_60-69_C,693.3883711450402
F_25-29_B,F_50-59_A,67.41724345271436
F_25-29_B,F_25-29_C,1237.950235067506
F_25-29_B,F_18-24_C,1805.066059399162
F_25-29_B,M_80-plus_D,44.25861744403435
F_25-29_B,M_70-79_C,400.1809826160874
F_25-29_B,M_30-39_B,500.12498059977827
F_25-29_B,F_18-24_D,521.8192586411783
F_25-29_B,F_60-69_C,678.3844495596827
F_25-29_B,F_18-24_A,98.62821279433109
F_25-29_B,F_40-49_B,408.7323245486444
F_25-29_B,F_50-59_D,356.57241550071024
F_25-29_B,F_50-59_B,269.4832945697942
F_25-29_B,M_30-39_A,125.03124514944726
F_25-29_B,F_50-59_E,912.9749048352247
F_25-29_B,M_25-29_E,938.5910569831053
F_25-29_B,M_50-59_D,381.7760988348088
F_25-29_B,M_30-39_E,1694.3340646622405
F_25-29_B,F_30-39_A,120.35934576237742
F_25-29_B,M_70-79_D,115.66991372224474
F_25-29_B,M_80-plus_C,152.99251240453606
F_25-29_B,F_50-59_C,1233.4026959058824
F_25-29_B,M_25-29_A,69.31276309287199
F_25-29_B,M_70-79_E,296.14031116800487
F_25-29_B,F_80-plus_E,110.40528587560729
F_25-29_B,F_30-39_C,2202.614940750171
F_25-29_B,F_80-plus_D,43.15119302114255
F_25-29_B,M_50-59_B,288.4953531745986
F_25-29_B,M_18-24_C,1905.2923359676142
F_25-29_B,F_25-29_E,916.3171162563394
F_25-29_B,F_80-plus_C,149.1658437489195
F_25-29_B,M_30-39_C,2289.100765500981
F_25-29_B,M_40-49_E,1428.7040098657128
F_25-29_B,F_40-49_D,540.8551088898373
F_25-29_B,M_60-69_A,37.90386141208606
F_25-29_B,F_80-plus_B,32.61635672014643
F_25-29_B,F_80-plus_A,8.172749484679823
F_25-29_B,F_18-24_E,1335.9994182047744
F_25-29_B,M_18-24_B,416.23971165302646
F_25-29_B,M_80-plus_B,33.44638470044013
F_25-29_B,M_70-79_A,21.875312118471015
F_25-29_B,M_70-79_B,87.40112648776784
F_25-29_B,F_30-39_D,636.7579041395924
F_25-29_B,M_18-24_A,104.05992791284675
F_25-29_B,M_40-49_C,1930.2596200396779
F_25-29_B,M_25-29_D,366.5943982282037
F_25-29_B,F_40-49_C,1870.8857831129849
F_25-29_B,F_70-79_E,292.02274177109575
F_25-29_B,M_40-49_A,105.427820080219
F_25-29_B,F_70-79_B,86.20366830786321
F_25-29_B,F_30-39_B,481.21628668108474
F_25-29_B,F_25-29_D,357.89088856949377
F_25-29_B,M_60-69_E,513.212828924235
F_25-29_B,F_40-49_E,1384.754464189861
F_25-29_B,M_30-39_D,661.765457660629
F_25-29_B,F_60-69_B,148.26333099430127
F_25-29_B,M_40-49_D,558.0221344284731
F_25-29_B,F_18-24_B,394.33204816865566
F_25-29_B,M_60-69_D,200.4484780661956
F_25-29_B,M_50-59_A,72.14038412595212
F_25-29_B,M_18-24_D,550.671695521035
F_70-79_A,F_30-39_E,133.53196922446242
F_70-79_A,M_80-plus_E,9.193488814676556
F_70-79_A,M_25-29_B,22.172887503145464
F_70-79_A,F_25-29_A,5.393887748626272
F_70-79_A,M_60-69_C,57.105621895534874
F_70-79_A,F_50-59_A,5.5433511692986706
F_70-79_A,F_25-29_C,98.8140398196592
F_70-79_A,F_18-24_C,147.40201565450528
F_70-79_A,M_80-plus_D,3.590952438027014
F_70-79_A,M_70-79_C,35.201845841106994
F_70-79_A,M_30-39_B,40.46200078410373
F_70-79_A,F_18-24_D,42.60435483005136
F_70-79_A,F_60-69_C,56.11348524896087
F_70-79_A,F_18-24_A,8.045551556997577
F_70-79_A,F_40-49_B,33.32860235542644
F_70-79_A,F_50-59_D,29.35269913765556
F_70-79_A,F_50-59_B,22.173404677272767
F_70-79_A,M_30-39_A,10.115500195989473
F_70-79_A,F_50-59_E,75.15056816634801
F_70-79_A,M_25-29_E,75.14394546607888
F_70-79_A,M_50-59_D,31.189936820782535
F_70-79_A,M_30-39_E,137.12787368066327
F_70-79_A,F_30-39_A,9.852021367240132
F_70-79_A,M_70-79_D,10.17404836803857
F_70-79_A,M_80-plus_C,12.423846257308197
F_70-79_A,F_50-59_C,101.55207433283684
F_70-79_A,M_25-29_A,5.543221875766336
F_70-79_A,M_70-79_E,26.04740576177541
F_70-79_A,F_80-plus_E,9.07064374901455
F_70-79_A,F_30-39_C,180.44863194966587
F_70-79_A,F_80-plus_D,3.542961589611422
F_70-79_A,M_50-59_B,23.559731078723555
F_70-79_A,M_18-24_C,154.6620473954225
F_70-79_A,F_25-29_E,73.11238871455669
F_70-79_A,F_80-plus_C,12.257865123421812
F_70-79_A,M_30-39_C,185.30678686217558
F_70-79_A,M_40-49_E,115.7533062049487
F_70-79_A,F_40-49_D,44.12087099811211
F_70-79_A,M_60-69_A,3.1169344842896467
F_70-79_A,F_80-plus_B,2.6762946801824516
F_70-79_A,F_80-plus_A,0.6702796372216923
F_70-79_A,F_18-24_E,109.07371385884758
F_70-79_A,M_18-24_B,33.768194395635675
F_70-79_A,M_80-plus_B,2.7125728285828745
F_70-79_A,M_70-79_A,1.9215232480519666
F_70-79_A,M_70-79_B,7.6843561786735926
F_70-79_A,F_30-39_D,52.15703427372364
F_70-79_A,M_18-24_A,8.442048598878888
F_70-79_A,M_40-49_C,156.4245035590115
F_70-79_A,M_25-29_D,29.35088839739069
F_70-79_A,F_40-49_C,152.6470832676086
F_70-79_A,F_70-79_E,25.856835227171366
F_70-79_A,M_40-49_A,8.538648996893842
F_70-79_A,F_70-79_B,7.628135180096425
F_70-79_A,F_30-39_B,39.40808546910126
F_70-79_A,F_25-29_D,28.55730937602995
F_70-79_A,M_60-69_E,42.25692650752926
F_70-79_A,F_40-49_E,112.95716418298422
F_70-79_A,M_30-39_D,53.56168116452116
F_70-79_A,F_60-69_B,12.25088633379942
F_70-79_A,M_40-49_D,45.21314170692928
F_70-79_A,F_18-24_B,32.18220622810315
F_70-79_A,M_60-69_D,16.505477086498942
F_70-79_A,M_50-59_A,5.889932769660002
F_70-79_A,M_18-24_D,44.70309912069252
F_30-39_E,M_80-plus_E,693.2616401498235
F_30-39_E,M_25-29_B,1680.0563754852328
F_30-39_E,F_25-29_A,407.76564144548485
F_30-39_E,M_60-69_C,4263.534548526112
F_30-39_E,F_50-59_A,412.3965582024704
F_30-39_E,F_25-29_C,7460.625892873422
F_30-39_E,F_18-24_C,11096.444229385575
F_30-39_E,M_80-plus_D,270.89567280721076
F_30-39_E,M_70-79_C,2468.409383841659
F_30-39_E,M_30-39_B,3076.9981462913934
F_30-39_E,F_18-24_D,3207.8190348350136
F_30-39_E,F_60-69_C,4187.828387388837
F_30-39_E,F_18-24_A,606.3019718880923
F_30-39_E,F_40-49_B,2518.250471170105
F_30-39_E,F_50-59_D,2180.708942506833
F_30-39_E,F_50-59_B,1648.0770082801923
F_30-39_E,M_30-39_A,769.2495365697913
F_30-39_E,F_50-59_E,5583.5371404774005
F_30-39_E,M_25-29_E,5690.431173563996
F_30-39_E,M_50-59_D,2339.1511017103126
F_30-39_E,M_30-39_E,10424.184349021609
F_30-39_E,F_30-39_A,748.5350782651365
F_30-39_E,M_70-79_D,713.4745447008979
F_30-39_E,M_80-plus_C,936.6487505971933
F_30-39_E,F_50-59_C,7543.207282738055
F_30-39_E,M_25-29_A,420.2055585676654
F_30-39_E,M_70-79_E,1826.6334931359013
F_30-39_E,F_80-plus_E,682.660160221424
F_30-39_E,F_30-39_C,13691.995632922491
F_30-39_E,F_80-plus_D,266.8132034052516
F_30-39_E,M_50-59_B,1767.6027001021773
F_30-39_E,M_18-24_C,11685.646334928439
F_30-39_E,F_25-29_E,5521.667087069619
F_30-39_E,F_80-plus_C,922.329274506357
F_30-39_E,M_30-39_C,14083.268530140047
F_30-39_E,M_40-49_E,8771.405629591809
F_30-39_E,F_40-49_D,3332.318917346135
F_30-39_E,M_60-69_A,233.00430023156883
F_30-39_E,F_80-plus_B,201.67250494491987
F_30-39_E,F_80-plus_A,50.532959475503255
F_30-39_E,F_18-24_E,8212.966811943888
F_30-39_E,M_18-24_B,2552.876311832019
F_30-39_E,M_80-plus_B,204.7145331315822
F_30-39_E,M_70-79_A,134.89663431800884
F_30-39_E,M_70-79_B,539.0955270157916
F_30-39_E,F_30-39_D,3958.2979874508505
F_30-39_E,M_18-24_A,638.219077955511
F_30-39_E,M_40-49_C,11850.690917042471
F_30-39_E,M_25-29_D,2222.541687598726
F_30-39_E,F_40-49_C,11526.965560902585
F_30-39_E,F_70-79_E,1807.3654380345126
F_30-39_E,M_40-49_A,647.2597410977226
F_30-39_E,F_70-79_B,533.5212153590871
F_30-39_E,F_30-39_B,2992.108091603689
F_30-39_E,F_25-29_D,2157.114850717322
F_30-39_E,M_60-69_E,3155.6272707262083
F_30-39_E,F_40-49_E,8531.766429509715
F_30-39_E,M_30-39_D,4071.419320514393
F_30-39_E,F_60-69_B,915.453383366954
F_30-39_E,M_40-49_D,3425.9291523061456
F_30-39_E,F_18-24_B,2424.1004869932817
F_30-39_E,M_60-69_D,1232.5168293343238
F_30-39_E,M_50-59_A,442.0014268459915
F_30-39_E,M_18-24_D,3377.4066793967686
M_80-plus_E,M_25-29_B,118.66834073948615
M_80-plus_E,F_25-29_A,28.322428424691655
M_80-plus_E,M_60-69_C,298.96712204344334
M_80-plus_E,F_50-59_A,28.933719895429693
