source,target,weight
F_80-plus_C,F_30-39_C,354.2891540823867
F_80-plus_C,M_40-49_C,343.0362099468568
F_80-plus_C,M_18-24_B,75.37398359463208
F_80-plus_C,M_30-39_A,21.262535007220773
F_80-plus_C,F_80-plus_E,21.197955152687637
F_80-plus_C,F_80-plus_D,8.226767582489732
F_80-plus_C,M_60-69_A,6.4721653271434665
F_80-plus_C,M_25-29_A,11.486862314227796
F_80-plus_C,F_80-plus_A,1.5713966954957856
F_80-plus_C,F_40-49_A,17.73834427806665
F_80-plus_C,M_40-49_D,99.3884305722196
F_80-plus_C,F_70-79_B,14.451872756534808
F_80-plus_C,F_60-69_B,27.775659168078512
F_80-plus_C,F_18-24_C,285.8330979041454
F_80-plus_C,F_18-24_E,213.61279576665237
F_80-plus_C,M_70-79_D,19.52219688425492
F_80-plus_C,M_18-24_C,341.5051288005518
F_80-plus_C,F_70-79_E,48.89492908799641
F_80-plus_C,F_18-24_B,63.14226882876942
F_80-plus_C,M_30-39_E,287.7280671940672
F_80-plus_C,M_50-59_A,12.301536050523568
F_80-plus_C,M_50-59_E,166.4962391572329
F_80-plus_C,F_25-29_D,55.279131911671065
F_80-plus_C,F_25-29_B,42.14900026227137
F_80-plus_C,F_40-49_C,321.3278994988917
F_80-plus_C,F_60-69_E,94.49105060953848
F_80-plus_C,F_40-49_D,93.10416297197783
F_80-plus_C,M_80-plus_C,28.53324489073217
F_80-plus_C,F_30-39_E,264.82102717356344
F_80-plus_C,M_50-59_D,64.59803940775623
F_80-plus_C,M_70-79_E,50.29839388361166
F_80-plus_C,M_80-plus_A,1.5789653754627124
F_80-plus_C,M_18-24_A,18.84349589844549
F_80-plus_C,F_70-79_D,18.979385145164276
F_80-plus_C,M_60-69_C,117.17715345836966
M_40-49_A,M_30-39_C,280.2003428072979
M_40-49_A,F_30-39_D,74.07115269081316
M_40-49_A,M_40-49_B,58.406300645479426
M_40-49_A,M_50-59_C,168.3077005823635
M_40-49_A,F_30-39_B,56.475977931577326
M_40-49_A,F_50-59_C,157.01928358420932
M_40-49_A,M_60-69_E,67.00953024615875
M_40-49_A,F_40-49_E,172.27997624427834
M_40-49_A,F_50-59_A,8.671630895622732
M_40-49_A,F_60-69_A,4.920739021154117
M_40-49_A,F_80-plus_B,4.180597688958915
M_40-49_A,M_50-59_B,37.14206610312039
M_40-49_A,F_25-29_A,7.594353653909678
M_40-49_A,M_70-79_B,11.40774452699395
M_40-49_A,F_25-29_E,102.6420490767231
M_40-49_A,M_70-79_A,2.8551501090443256
M_40-49_A,M_40-49_E,197.6110739513073
M_40-49_A,F_40-49_B,50.93189665903754
M_40-49_A,F_50-59_B,34.65465823900225
M_40-49_A,M_80-plus_B,4.5563427131288226
M_40-49_A,F_60-69_C,89.09157652392621
M_40-49_A,M_60-69_D,25.998321856362896
M_40-49_A,F_50-59_E,117.25570311538443
M_40-49_A,M_80-plus_E,15.409629548937582
M_40-49_A,F_25-29_C,137.35922791555666
M_40-49_A,F_18-24_A,11.341497242412094
M_40-49_A,F_18-24_D,59.509215150474226
M_40-49_A,M_30-39_D,81.19767705092558
M_40-49_A,F_70-79_C,47.07694707069406
M_40-49_A,M_25-29_D,44.421100608329496
M_40-49_A,M_70-79_C,51.730912120462655
M_40-49_A,M_18-24_D,73.0747297180275
M_40-49_A,M_80-plus_D,5.981556479205491
M_40-49_A,M_18-24_E,188.33795753559656
M_40-49_A,M_25-29_B,33.86111089524676
M_40-49_A,M_25-29_C,153.28708261953156
M_40-49_A,F_30-39_A,14.122240222599437
M_40-49_A,F_70-79_A,2.6004199337930203
M_40-49_A,F_30-39_C,255.60074113080418
M_40-49_A,M_40-49_C,264.61693242197265
M_40-49_A,M_18-24_B,55.6631808738254
M_40-49_A,M_30-39_A,15.472520518367844
M_40-49_A,F_80-plus_E,14.135251038613713
M_40-49_A,F_80-plus_D,5.487707365498018
M_40-49_A,M_60-69_A,4.95615730447293
M_40-49_A,M_25-29_A,8.469082727696462
M_40-49_A,F_80-plus_A,1.0477792335168026
M_40-49_A,F_40-49_A,12.74174131744053
M_40-49_A,M_40-49_D,76.66977094161528
M_40-49_A,F_70-79_B,10.385082619241317
M_40-49_A,F_60-69_B,19.673968488076536
M_40-49_A,F_18-24_C,205.3136833911987
M_40-49_A,F_18-24_E,153.40523301823328
M_40-49_A,M_70-79_D,14.98541576155117
M_40-49_A,M_18-24_C,252.21592197222083
M_40-49_A,F_70-79_E,35.13639557520904
M_40-49_A,F_18-24_B,45.35558899817345
M_40-49_A,M_30-39_E,209.371636209199
M_40-49_A,M_50-59_A,9.287619224164548
M_40-49_A,M_50-59_E,125.67307872250937
M_40-49_A,F_25-29_D,39.8166176239571
M_40-49_A,F_25-29_B,30.36347692840124
M_40-49_A,F_40-49_C,230.65775320014293
M_40-49_A,F_60-69_E,66.71583030237878
M_40-49_A,F_40-49_D,66.84869306298397
M_40-49_A,M_80-plus_C,20.635988826657055
M_40-49_A,F_30-39_E,191.0087013446079
M_40-49_A,M_50-59_D,48.763212057290694
M_40-49_A,M_70-79_E,38.605901097292296
M_40-49_A,M_80-plus_A,1.1416539301061008
M_40-49_A,M_18-24_A,13.915795218302481
M_40-49_A,F_70-79_D,13.640778401394186
M_40-49_A,M_60-69_C,89.70240571042308
M_30-39_C,F_30-39_D,1720.5731023967112
M_30-39_C,M_40-49_B,1120.801371242408
M_30-39_C,M_50-59_C,3422.1898880991357
M_30-39_C,F_30-39_B,1311.7687711344654
M_30-39_C,F_50-59_C,3181.1348365851577
M_30-39_C,M_60-69_E,1459.6671727526884
M_30-39_C,F_40-49_E,3430.9720130429223
M_30-39_C,F_50-59_A,175.82395441986867
M_30-39_C,F_60-69_A,100.34874840329289
M_30-39_C,F_80-plus_B,85.10836577060016
M_30-39_C,M_50-59_B,755.6874847841178
M_30-39_C,F_25-29_A,169.50896697321764
M_30-39_C,M_70-79_B,233.39984412811896
M_30-39_C,F_25-29_E,2291.077513716722
M_30-39_C,M_70-79_A,58.4156733158502
M_30-39_C,M_40-49_E,3791.7331730551896
M_30-39_C,F_40-49_B,1014.4422326682561
M_30-39_C,F_50-59_B,702.6498769278425
M_30-39_C,M_80-plus_B,91.91705903154305
M_30-39_C,F_60-69_C,1815.575159856167
M_30-39_C,M_60-69_D,566.3024056132045
M_30-39_C,F_50-59_E,2377.082859672903
M_30-39_C,M_80-plus_E,310.8312991638476
M_30-39_C,F_25-29_C,3066.06945219251
M_30-39_C,F_18-24_A,258.11296205543835
M_30-39_C,F_18-24_D,1354.360947781968
M_30-39_C,M_30-39_D,1922.9285475534896
M_30-39_C,F_70-79_C,964.1576898906535
M_30-39_C,M_25-29_D,1008.26339338821
M_30-39_C,M_70-79_C,1057.8528614672157
M_30-39_C,M_18-24_D,1481.482863152553
M_30-39_C,M_80-plus_D,120.59970897102217
M_30-39_C,M_18-24_E,3820.0797168839294
M_30-39_C,M_25-29_B,768.5434811685235
M_30-39_C,M_25-29_C,3479.3847963280973
M_30-39_C,F_30-39_A,328.01742597722017
M_30-39_C,F_70-79_A,53.289255094732965
M_30-39_C,F_30-39_C,5937.485560526506
M_30-39_C,M_40-49_C,5074.882069149429
M_30-39_C,M_18-24_B,1129.178112365916
M_30-39_C,M_30-39_A,366.39435109963165
M_30-39_C,F_80-plus_E,287.7280671940672
